user_id,run_id,weather,map_name,error_type,speed_kmh,steer_angle_deg,timestamp,x,y,z,details
participant_01,7.0,day,Town10HD_Opt,Solid line crossing,8.142,-2.141,2026-03-05 10:33:38.424810,79.2161865234375,70.5916519165039,0.00199710810557,Solid line crossing
participant_01,7.0,day,Town10HD_Opt,Solid line crossing,28.044,19.401,2026-03-05 10:33:49.350007,98.80941009521484,77.52788543701172,0.0021276089828461,Solid line crossing
participant_01,7.0,day,Town10HD_Opt,Harsh braking,48.145,-2.141,2026-03-05 10:34:03.906024,32.32612991333008,132.5763397216797,0.002152289962396,decel_mps2=6.1
participant_01,7.0,day,Town10HD_Opt,Solid line crossing,8.375,4.634,2026-03-05 10:34:15.192684,-19.761823654174805,135.56402587890625,0.0018775177886709,Solid line crossing
participant_01,7.0,day,Town10HD_Opt,Harsh braking,37.714,3.716,2026-03-05 10:34:26.703897,-42.77057647705078,99.08995056152344,0.0015572756528854,decel_mps2=5.2
participant_01,7.0,day,Town10HD_Opt,Solid line crossing,23.149,-0.446,2026-03-05 10:34:36.309256,-21.4675407409668,68.97643280029297,0.0017958842217922,Solid line crossing
participant_01,7.0,day,Town10HD_Opt,Vehicle-pedestrian collision,10.456,1.725,2026-03-05 10:34:48.014574,24.90488052368164,70.13459014892578,0.001468316768296,Vehicle-pedestrian collision
participant_01,8.0,day,Town10HD_Opt,Solid line crossing,17.726,-9.279,2026-03-05 10:45:35.681203,31.12728881835937,68.90680694580078,0.0020619581919163,Solid line crossing
participant_01,8.0,day,Town10HD_Opt,Vehicle-pedestrian collision,23.42,11.11,2026-03-05 10:45:47.425247,45.61532974243164,34.64656066894531,0.0019293212099,Vehicle-pedestrian collision
participant_01,8.0,day,Town10HD_Opt,Stop sign violation,35.471,-4.539,2026-03-05 10:46:29.388166,107.28509521484376,-27.5528564453125,0.0018299483926966,stop_sign_id=1120
participant_01,8.0,day,Town10HD_Opt,Solid line crossing,38.167,0.031,2026-03-05 10:46:43.882968,37.67386245727539,-66.79371643066406,0.0018868255428969,Solid line crossing
participant_01,8.0,day,Town10HD_Opt,Stop sign violation,29.028,1.034,2026-03-05 10:46:49.196093,5.021904945373535,-66.41378021240234,0.0020708465017378,stop_sign_id=1050
participant_01,8.0,day,Town10HD_Opt,Solid line crossing,46.153,-2.235,2026-03-05 10:47:04.068618,-57.48050308227539,-65.95083618164062,0.0021434021182358,Solid line crossing
participant_01,8.0,day,Town10HD_Opt,Solid line crossing,0.0,-0.949,2026-03-05 10:47:24.118429,-110.9852523803711,-4.970561504364014,0.0019190596649423,Solid line crossing
participant_01,8.0,day,Town10HD_Opt,Solid line crossing,31.86,-12.318,2026-03-05 10:47:49.618933,-100.10467529296876,23.70783805847168,0.0021765900310128,Solid line crossing
participant_01,8.0,day,Town10HD_Opt,Harsh braking,32.76,0.895,2026-03-05 10:48:04.752146,-62.98307037353516,24.66115379333496,0.0015896987169981,decel_mps2=6.7
participant_01,8.0,day,Town10HD_Opt,Solid line crossing,34.583,4.301,2026-03-05 10:48:16.567243,24.45703315734864,28.05189323425293,0.0023180006537586,Solid line crossing
participant_01,8.0,day,Town10HD_Opt,Stop sign violation,17.452,-5.69,2026-03-05 10:48:36.973527,69.40011596679688,70.81471252441406,0.001851386972703,stop_sign_id=946
participant_01,8.0,day,Town10HD_Opt,Vehicle-pedestrian collision,22.938,0.627,2026-03-05 10:48:43.487727,84.46614074707031,70.00360107421875,0.0018811797490343,Vehicle-pedestrian collision
participant_01,8.0,day,Town10HD_Opt,Stop sign violation,38.971,0.649,2026-03-05 10:48:51.741405,101.13484191894533,91.89505767822266,0.0017521666595712,stop_sign_id=754
participant_01,8.0,day,Town10HD_Opt,Solid line crossing,31.548,0.007,2026-03-05 10:49:08.164652,26.91227912902832,131.7554168701172,0.0020229720976203,Solid line crossing
participant_01,8.0,day,Town10HD_Opt,Solid line crossing,26.686,0.092,2026-03-05 10:49:13.992811,1.18245530128479,131.31646728515625,0.0020270156674087,Solid line crossing
participant_01,8.0,day,Town10HD_Opt,Vehicle-pedestrian collision,26.529,1.603,2026-03-05 10:49:39.836503,-42.28582000732422,84.9862289428711,0.0020801925566047,Vehicle-pedestrian collision
participant_01,8.0,day,Town10HD_Opt,Solid line crossing,19.246,0.035,2026-03-05 10:49:50.599555,-10.739911079406738,69.8642807006836,0.0020138167310506,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,44.772,-3.95,2026-03-05 11:01:01.357807,106.16222381591795,-17.700218200683594,0.0019020843319594,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,17.4,-0.552,2026-03-05 11:01:10.937914,66.08401489257812,-64.69892120361328,0.0022391127422451,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,36.159,0.315,2026-03-05 11:01:20.510851,18.27782821655273,-64.48500061035156,0.0021123122423887,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,50.025,-2.991,2026-03-05 11:01:33.353493,-83.00856018066406,-63.47858428955078,0.0019884491339325,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,0.0,-0.642,2026-03-05 11:01:43.980680,-110.76128387451172,-6.831332683563232,0.0019191741012036,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,49.074,-11.655,2026-03-05 11:02:08.074047,-101.34172821044922,27.51283073425293,0.0020456695929169,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,36.92,-1.648,2026-03-05 11:02:29.332344,39.329345703125,42.37484359741211,0.0021315382327884,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Stop sign violation,14.66,-0.778,2026-03-05 11:02:44.759649,84.12818145751953,69.69679260253906,0.0020462416578084,stop_sign_id=1062
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,18.471,13.828,2026-03-05 11:02:46.164662,88.01530456542969,69.78224182128906,0.002086334163323,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Harsh braking,42.129,-0.327,2026-03-05 11:03:03.749557,-16.61707305908203,132.25009155273438,0.0023258971050381,decel_mps2=6.7
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,33.24,4.221,2026-03-05 11:03:35.324951,43.68606185913086,40.6252326965332,0.0018308258149772,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Harsh braking,32.499,3.41,2026-03-05 11:03:38.748089,63.18022155761719,27.677474975585938,0.0022790145594626,decel_mps2=6.7
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,49.485,-6.248,2026-03-05 11:03:45.639291,105.70437622070312,9.025368690490724,0.0021090698428452,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,33.136,0.55,2026-03-05 11:04:02.047132,2.6391255855560303,-64.94081115722656,0.0023744201753288,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,20.836,0.146,2026-03-05 11:04:06.024910,-17.254316329956055,-64.71632385253906,0.0021107101347297,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Harsh braking,34.522,0.055,2026-03-05 11:04:36.891944,-48.7491340637207,20.207618713378903,0.0020705794449895,decel_mps2=6.7
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,34.783,-0.859,2026-03-05 11:04:45.153538,-51.95194625854492,76.6943130493164,0.0020429992582648,Solid line crossing
participant_01,9.0,day,Town10HD_Opt,Solid line crossing,0.0,-1.554,2026-03-05 11:04:53.976338,-51.96696472167969,96.95015716552734,0.0019190596649423,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,18.908,-1.09,2026-03-05 11:15:13.743396,-9.206989288330078,68.86451721191406,0.0022445670329034,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,0.022,-0.148,2026-03-05 11:15:23.456743,22.53211212158203,69.37120819091797,0.0020088192541152,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,13.41,-26.646,2026-03-05 11:15:36.619166,44.40972518920898,59.78646469116211,0.0019951625727117,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Stop sign violation,23.085,-1.765,2026-03-05 11:15:50.766542,59.75054931640625,27.183258056640625,0.0019651416223496,stop_sign_id=1050
participant_01,10.0,day,Town10HD_Opt,Vehicle-pedestrian collision,0.0,2.402,2026-03-05 11:16:03.477213,74.59008026123047,25.32138633728028,0.0019199752714484,Vehicle-pedestrian collision
participant_01,10.0,day,Town10HD_Opt,Stop sign violation,27.852,2.195,2026-03-05 11:16:17.519219,79.45319366455078,25.2200870513916,0.0015990465180948,stop_sign_id=754
participant_01,10.0,day,Town10HD_Opt,Harsh braking,19.781,-2.346,2026-03-05 11:16:29.816311,108.47014617919922,-24.00960922241211,0.0019747926853597,decel_mps2=5.5
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,23.502,-5.687,2026-03-05 11:16:36.990215,94.96868133544922,-57.27192306518555,0.002076911740005,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Harsh braking,28.46,0.663,2026-03-05 11:16:49.902514,19.69507598876953,-67.17296600341797,0.00201416015625,decel_mps2=6.1
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,50.12,-0.902,2026-03-05 11:17:04.177205,-26.17911720275879,-68.11756134033203,0.0018297584028914,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Vehicle-pedestrian collision,35.227,2.873,2026-03-05 11:17:11.216316,-86.26783752441406,-57.89751434326172,0.0020979307591915,Vehicle-pedestrian collision
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,0.0,2.205,2026-03-05 11:17:22.069288,-111.05377960205078,-12.31208610534668,0.0019225692376494,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Harsh braking,0.0,-0.515,2026-03-05 11:17:34.281161,-111.37747955322266,-7.465325832366943,0.001919784466736,decel_mps2=5.7
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,11.721,-4.487,2026-03-05 11:17:48.676668,-93.1821746826172,30.4665756225586,0.0019328307826071,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Stop sign violation,44.478,0.794,2026-03-05 11:18:02.483702,-53.64583969116211,27.31966781616211,0.0016912473365664,stop_sign_id=1200
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,25.168,-1.937,2026-03-05 11:18:12.276499,17.73015594482422,28.94457054138184,0.0020553970243781,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Stop sign violation,40.294,-11.552,2026-03-05 11:18:28.096236,50.526458740234375,69.40907287597656,0.0022335045505315,stop_sign_id=1062
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,3.424,0.486,2026-03-05 11:18:40.957463,82.41127014160156,70.46484375,0.0019512937869876,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,36.511,5.165,2026-03-05 11:18:55.069003,90.616455078125,119.3952865600586,0.0021341319661587,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,38.036,-3.257,2026-03-05 11:19:01.037062,61.21383285522461,130.8643035888672,0.0018575675785541,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,8.375,4.634,2026-03-05 11:19:15.557202,-19.761823654174805,135.56402587890625,0.0018775177886709,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,37.714,3.716,2026-03-05 11:19:26.963375,-42.77057647705078,99.08995056152344,0.0015572756528854,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Vehicle-pedestrian collision,37.714,3.716,2026-03-05 11:19:27.128647,-42.77057647705078,99.08995056152344,0.0015572756528854,Vehicle-pedestrian collision
participant_01,10.0,day,Town10HD_Opt,Solid line crossing,16.981,-0.736,2026-03-05 11:19:41.848089,18.191335678100582,70.03173828125,0.0020465462002903,Solid line crossing
participant_01,10.0,day,Town10HD_Opt,Red light violation,9.739,12.34,2026-03-05 11:19:58.271278,51.85845947265625,31.047592163085938,0.0019776532426476,Red light violation
participant_01,1.0,day,Town10HD_Opt,Solid line crossing,0.004,0.503,2026-03-05 11:24:35.728339,39.35259628295898,62.50637435913086,0.0019303893204778,Solid line crossing
participant_01,1.0,day,Town10HD_Opt,Vehicle-pedestrian collision,19.72,12.374,2026-03-05 11:24:57.105572,55.739540100097656,26.481969833374023,0.0019721984863281,Vehicle-pedestrian collision
participant_01,1.0,day,Town10HD_Opt,Solid line crossing,0.0,1.351,2026-03-05 11:25:05.864815,69.01659393310547,24.13434600830078,0.0019194030901417,Solid line crossing
participant_01,1.0,day,Town10HD_Opt,Solid line crossing,0.0,0.411,2026-03-05 11:25:13.988255,69.01659393310547,24.13434600830078,0.0019194030901417,Solid line crossing
participant_01,1.0,day,Town10HD_Opt,Stop sign violation,34.468,-5.096,2026-03-05 11:25:47.674904,83.41547393798828,-61.11534118652344,0.0020449829753488,stop_sign_id=1300
participant_01,1.0,day,Town10HD_Opt,Vehicle-pedestrian collision,48.341,-16.25,2026-03-05 11:25:52.643012,44.54828643798828,-68.75165557861328,0.0020050811581313,Vehicle-pedestrian collision
participant_01,1.0,day,Town10HD_Opt,Solid line crossing,24.187,-3.215,2026-03-05 11:26:41.870968,-110.1943359375,-25.72076797485352,0.0021067047491669,Solid line crossing
participant_01,1.0,day,Town10HD_Opt,Solid line crossing,18.638,-1.603,2026-03-05 11:27:17.727463,-71.58086395263672,25.995933532714844,0.0023387526161968,Solid line crossing
participant_01,1.0,day,Town10HD_Opt,Solid line crossing,0.0,0.167,2026-03-05 11:27:33.476442,-67.49921417236328,26.01396942138672,0.0019195555942133,Solid line crossing
participant_01,1.0,day,Town10HD_Opt,Solid line crossing,33.243,-0.768,2026-03-05 11:27:45.917998,-21.554399490356445,27.96698760986328,0.0020777892787009,Solid line crossing
participant_01,1.0,day,Town10HD_Opt,Solid line crossing,9.784,3.071,2026-03-05 11:27:55.074108,28.14783096313477,27.56985855102539,0.0020214461255818,Solid line crossing
participant_01,1.0,day,Town10HD_Opt,Vehicle collision,11.738,10.022,2026-03-05 11:28:06.071200,40.25876235961914,38.59782791137695,0.0020324324723333,Vehicle collision
participant_01,1.0,day,Town10HD_Opt,Harsh braking,20.667,-2.287,2026-03-05 11:28:21.319699,65.82025909423828,70.7989501953125,0.0020904541015625,decel_mps2=5.5
participant_01,1.0,day,Town10HD_Opt,Stop sign violation,19.44,4.832,2026-03-05 11:28:32.128354,85.65724182128906,69.7945327758789,0.0016649627359583,stop_sign_id=678
participant_01,1.0,day,Town10HD_Opt,Vehicle-pedestrian collision,33.077,1.974,2026-03-05 11:28:45.559749,64.828125,132.35784912109375,0.0017448425060138,Vehicle-pedestrian collision
participant_01,1.0,day,Town10HD_Opt,Harsh braking,26.986,13.56,2026-03-05 11:28:58.673777,-30.23604965209961,131.32264709472656,0.0021597289014607,decel_mps2=5.5
participant_01,2.0,day,Town10HD_Opt,Red light violation,18.243,-7.059,2026-03-05 11:47:08.367145,27.56494903564453,69.76162719726562,0.001772308954969,Red light violation
participant_01,2.0,day,Town10HD_Opt,Solid line crossing,29.422,17.042,2026-03-05 11:47:20.407040,45.9767951965332,34.98228073120117,0.0021121213212609,Solid line crossing
participant_01,2.0,day,Town10HD_Opt,Vehicle-pedestrian collision,20.711,-0.007,2026-03-05 11:47:30.967068,72.06695556640625,25.302152633666992,0.0021162030752748,Vehicle-pedestrian collision
participant_01,2.0,day,Town10HD_Opt,Solid line crossing,36.893,-9.571,2026-03-05 11:48:01.729608,102.03443908691406,18.485145568847656,0.0021403499413281,Solid line crossing
participant_01,2.0,day,Town10HD_Opt,Collision,45.379,-6.696,2026-03-05 11:48:11.935162,83.03478240966797,-61.0913200378418,0.0021020886488258,Collision
participant_01,2.0,day,Town10HD_Opt,Solid line crossing,0.0,-1.394,2026-03-05 11:49:03.671792,-110.26840209960938,-7.842800617218018,0.001919288537465,Solid line crossing
participant_01,2.0,day,Town10HD_Opt,Stop sign violation,0.081,-0.519,2026-03-05 11:49:12.016645,-110.26856994628906,-7.800130367279053,0.0019197463989257,stop_sign_id=754
participant_01,2.0,day,Town10HD_Opt,Stop sign violation,22.358,-0.096,2026-03-05 11:49:37.788216,-74.56023406982422,26.20238494873047,0.0020025635603815,stop_sign_id=1200
participant_01,2.0,day,Town10HD_Opt,Solid line crossing,36.061,-0.376,2026-03-05 11:49:41.843733,-46.77382659912109,25.80006217956543,0.0020481490064412,Solid line crossing
participant_01,2.0,day,Town10HD_Opt,Vehicle-pedestrian collision,12.763,7.107,2026-03-05 11:49:54.442590,28.46137809753418,27.66852188110352,0.0020008846186101,Vehicle-pedestrian collision
participant_01,2.0,day,Town10HD_Opt,Solid line crossing,23.48,-11.747,2026-03-05 11:50:06.751662,40.7987060546875,56.98126983642578,0.0018769841408357,Solid line crossing
participant_01,2.0,day,Town10HD_Opt,Solid line crossing,21.258,-0.028,2026-03-05 11:50:35.118246,-9.234994888305664,131.56517028808594,0.0022592917084693,Solid line crossing
participant_01,2.0,day,Town10HD_Opt,Solid line crossing,0.0,0.63,2026-03-05 11:50:47.826619,-21.629512786865234,131.3065643310547,0.001919517526403,Solid line crossing
participant_01,2.0,day,Town10HD_Opt,Harsh braking,33.304,16.109,2026-03-05 11:50:58.647381,-40.72920227050781,74.56285858154297,0.0025088500697165,decel_mps2=6.1
participant_01,2.0,day,Town10HD_Opt,Solid line crossing,0.0,-0.115,2026-03-05 11:51:41.456290,81.6986083984375,25.33742332458496,0.001919517526403,Solid line crossing
participant_02,1.0,day,Town10HD_Opt,Solid line crossing,0.0,2.751,2026-03-06 07:10:04.583439,43.75282287597656,41.35817337036133,0.0019932172726839,Solid line crossing
participant_02,1.0,day,Town10HD_Opt,Red light violation,11.477,3.721,2026-03-06 07:10:14.734136,62.44254302978516,26.777448654174805,0.0020291516557335,Red light violation
participant_02,1.0,day,Town10HD_Opt,Harsh braking,32.7,-2.424,2026-03-06 07:10:23.272446,101.41173553466795,23.443647384643555,0.0023061365354806,decel_mps2=6.1
participant_02,1.0,day,Town10HD_Opt,Vehicle collision,19.07,-7.717,2026-03-06 07:10:35.602629,104.82292938232422,-37.5391960144043,0.0022528071422129,Vehicle collision
participant_02,1.0,day,Town10HD_Opt,Harsh braking,27.656,-4.141,2026-03-06 07:10:47.994919,59.022586822509766,-65.3162841796875,0.0020150374621152,decel_mps2=6.7
participant_02,1.0,day,Town10HD_Opt,Solid line crossing,46.703,-0.703,2026-03-06 07:11:03.607891,-56.48115921020508,-68.23307800292969,0.0018491366645321,Solid line crossing
participant_02,1.0,day,Town10HD_Opt,Solid line crossing,39.892,-5.155,2026-03-06 07:11:10.390735,-106.81391143798828,-44.998779296875,0.0021403883583843,Solid line crossing
participant_02,1.0,day,Town10HD_Opt,Solid line crossing,0.007,5.316,2026-03-06 07:11:27.308732,-110.81301879882812,-13.687642097473145,0.0019187927246093,Solid line crossing
participant_02,1.0,day,Town10HD_Opt,Stop sign violation,22.774,-5.089,2026-03-06 07:11:37.521506,-107.07020568847656,16.449180603027344,0.0022762676235288,stop_sign_id=1062
participant_02,1.0,day,Town10HD_Opt,Solid line crossing,22.348,-15.795,2026-03-06 07:11:40.231570,-103.00983428955078,22.951557159423828,0.0018923571333289,Solid line crossing
participant_02,1.0,day,Town10HD_Opt,Solid line crossing,5.701,0.881,2026-03-06 07:11:49.490661,-69.74347686767578,28.046775817871094,0.0019738767296075,Solid line crossing
participant_02,1.0,day,Town10HD_Opt,Solid line crossing,0.001,-0.602,2026-03-06 07:11:59.240033,-69.17359924316406,28.036285400390625,0.0019189452286809,Solid line crossing
participant_02,1.0,day,Town10HD_Opt,Solid line crossing,16.874,0.157,2026-03-06 07:12:12.984190,5.253315448760986,28.55928421020508,0.0019580838270485,Solid line crossing
participant_02,1.0,day,Town10HD_Opt,Stop sign violation,0.604,-3.04,2026-03-06 07:12:26.947664,40.66997528076172,45.03912353515625,0.0019500731723383,stop_sign_id=754
participant_02,1.0,day,Town10HD_Opt,Stop sign violation,29.933,-17.428,2026-03-06 07:12:39.060896,48.03554153442383,68.87396240234375,0.0022245785221457,stop_sign_id=1200
participant_02,1.0,day,Town10HD_Opt,Red light violation,20.895,-4.867,2026-03-06 07:12:45.794840,67.22867584228516,70.76773834228516,0.0018204504158347,Red light violation
participant_02,1.0,day,Town10HD_Opt,Solid line crossing,34.131,0.376,2026-03-06 07:12:50.050883,82.24083709716797,69.8579330444336,0.0015194710576906,Solid line crossing
participant_02,1.0,day,Town10HD_Opt,Harsh braking,21.383,2.875,2026-03-06 07:13:07.368277,53.10690307617188,131.1942596435547,0.0020900343079119,decel_mps2=6.1
participant_02,1.0,day,Town10HD_Opt,Solid line crossing,1.41,18.332,2026-03-06 07:13:26.137932,-41.00375747680664,122.5599594116211,0.0018856429960578,Solid line crossing
participant_02,1.0,day,Town10HD_Opt,Vehicle-pedestrian collision,18.196,8.379,2026-03-06 07:13:37.201556,-38.79286956787109,74.6173095703125,0.0020384979434311,Vehicle-pedestrian collision
participant_02,1.0,day,Town10HD_Opt,Solid line crossing,12.916,0.08,2026-03-06 07:13:50.056754,13.37120532989502,69.69709777832031,0.0020403668750077,Solid line crossing
participant_02,2.0,day,Town10HD_Opt,Solid line crossing,0.224,-18.475,2026-03-06 07:17:59.656724,42.60816192626953,63.2950553894043,0.0019644163548946,Solid line crossing
participant_02,2.0,day,Town10HD_Opt,Stop sign violation,9.917,1.391,2026-03-06 07:18:16.890269,64.43141174316406,25.52408599853516,0.0017798998160287,stop_sign_id=1120
participant_02,2.0,day,Town10HD_Opt,Stop sign violation,1.941,6.388,2026-03-06 07:18:24.264630,69.28359985351562,25.269655227661133,0.0019378280267119,stop_sign_id=900
participant_02,2.0,day,Town10HD_Opt,Solid line crossing,11.088,11.115,2026-03-06 07:18:36.157892,78.16185760498047,26.743242263793945,0.0020245739724487,Solid line crossing
participant_02,2.0,day,Town10HD_Opt,Solid line crossing,49.923,0.028,2026-03-06 07:18:46.467394,106.76924896240234,3.40554428100586,0.0017063909908756,Solid line crossing
participant_02,2.0,day,Town10HD_Opt,Solid line crossing,42.373,-4.922,2026-03-06 07:18:58.065678,77.40576171875,-62.2506103515625,0.0017796329921111,Solid line crossing
participant_02,2.0,day,Town10HD_Opt,Harsh braking,20.343,0.357,2026-03-06 07:19:10.384811,1.4286431074142456,-67.84304809570312,0.0021702190861105,decel_mps2=7.9
participant_02,2.0,day,Town10HD_Opt,Solid line crossing,40.372,0.193,2026-03-06 07:19:19.789153,-32.24114990234375,-68.12151336669922,0.0019173052860423,Solid line crossing
participant_02,2.0,day,Town10HD_Opt,Solid line crossing,45.849,-2.635,2026-03-06 07:19:28.537758,-107.8691177368164,-42.91252899169922,0.0021110533270984,Solid line crossing
participant_02,2.0,day,Town10HD_Opt,Collision,2.441,2.2,2026-03-06 07:19:40.941566,-111.0685043334961,-7.040351390838623,0.0019426726503297,Collision
participant_02,2.0,day,Town10HD_Opt,Solid line crossing,0.039,1.093,2026-03-06 07:19:54.414088,-110.89127349853516,-5.440486431121826,0.0019196319626644,Solid line crossing
participant_02,2.0,day,Town10HD_Opt,Solid line crossing,24.907,3.047,2026-03-06 07:21:49.828763,-41.22124481201172,109.23099517822266,0.0019140627700835,Solid line crossing
participant_02,3.0,day,Town10HD_Opt,Solid line crossing,26.001,0.465,2026-03-06 07:24:38.372632,13.248079299926758,69.74640655517578,0.0022376631386578,Solid line crossing
participant_02,3.0,day,Town10HD_Opt,Solid line crossing,0.005,1.288,2026-03-06 07:25:26.295954,81.41046905517578,25.181486129760746,0.0019193649059161,Solid line crossing
participant_02,3.0,day,Town10HD_Opt,Solid line crossing,22.174,-15.943,2026-03-06 07:25:37.858447,96.02794647216795,23.138961791992188,0.0020755766890943,Solid line crossing
participant_02,3.0,day,Town10HD_Opt,Red light violation,42.116,-3.558,2026-03-06 07:25:50.715182,101.92310333251952,-46.07426834106445,0.0021831130143254,Red light violation
participant_02,3.0,day,Town10HD_Opt,Solid line crossing,0.026,-0.569,2026-03-06 07:26:01.376592,44.99571990966797,-69.62857055664062,0.0004953765892423,Solid line crossing
participant_02,3.0,day,Town10HD_Opt,Red light violation,51.682,0.637,2026-03-06 07:26:17.718417,-17.757564544677734,-65.27537536621094,0.0018878172850236,Red light violation
participant_02,3.0,day,Town10HD_Opt,Solid line crossing,48.979,-5.139,2026-03-06 07:26:28.856729,-97.76719665527344,-56.65282440185547,0.0016069030389189,Solid line crossing
participant_02,3.0,day,Town10HD_Opt,Solid line crossing,4.466,-0.099,2026-03-06 07:26:40.736685,-110.11842346191406,-8.136541366577148,0.0019620512612164,Solid line crossing
participant_02,3.0,day,Town10HD_Opt,Solid line crossing,0.076,-0.522,2026-03-06 07:26:54.966799,-110.18022918701172,-5.27840518951416,0.0019198989029973,Solid line crossing
participant_02,4.0,day,Town10HD_Opt,Solid line crossing,3.875,5.387,2026-03-06 07:30:45.698181,63.90489196777344,25.280092239379883,0.0019563292153179,Solid line crossing
participant_02,4.0,day,Town10HD_Opt,Solid line crossing,24.218,-0.907,2026-03-06 07:30:56.069527,73.61448669433594,28.369718551635746,0.001763000502251,Solid line crossing
participant_02,4.0,day,Town10HD_Opt,Solid line crossing,44.951,0.592,2026-03-06 07:31:04.836161,106.8833465576172,-1.062071681022644,0.0016911315033212,Solid line crossing
participant_02,4.0,day,Town10HD_Opt,Solid line crossing,48.286,0.348,2026-03-06 07:31:17.434931,48.699989318847656,-65.4615249633789,0.0020836256444454,Solid line crossing
